Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
UOB One Card,"Been using this in conjunction with cardup to get cash back for my monthly rental + automating 4 other monthly expenses into this card to hit the 5% cash back requirements.

Similar to other users, once you hit the 2k monthly spend, you can get a 5% cashback and it hits the higher tier UOB One Savings account interest rate. 

Highly recommended. :)",been using this in conjunction with cardup to get cash back for my monthly rental  automating 4 other monthly expenses into this card to hit the 5 cash back requirements  similar to other users once you hit the 2k monthly spend you can get a 5 cashback and it hits the higher tier uob one savings account interest rate   highly recommended ,Cashback,"['been', 'using', 'this', 'in', 'conjunction', 'with', 'cardup', 'to', 'get', 'cash', 'back', 'for', 'my', 'monthly', 'rental', 'automating', '4', 'other', 'monthly', 'expenses', 'into', 'this', 'card', 'to', 'hit', 'the', '5', 'cash', 'back', 'requirements', 'similar', 'to', 'other', 'users', 'once', 'you', 'hit', 'the', '2k', 'monthly', 'spend', 'you', 'can', 'get', 'a', '5', 'cashback', 'and', 'it', 'hits', 'the', 'higher', 'tier', 'uob', 'one', 'savings', 'account', 'interest', 'rate', 'highly', 'recommended', '']","['using', 'conjunction', 'cardup', 'get', 'cash', 'back', 'monthly', 'rental', 'automating', '4', 'monthly', 'expenses', 'card', 'hit', '5', 'cash', 'back', 'requirements', 'similar', 'users', 'hit', '2k', 'monthly', 'spend', 'get', '5', 'cashback', 'hits', 'higher', 'tier', 'uob', 'one', 'savings', 'account', 'interest', 'rate', 'highly', 'recommended', '']","['using', 'conjunction', 'cardup', 'get', 'cash', 'back', 'monthly', 'rental', 'automating', '4', 'monthly', 'expense', 'card', 'hit', '5', 'cash', 'back', 'requirement', 'similar', 'user', 'hit', '2k', 'monthly', 'spend', 'get', '5', 'cashback', 'hit', 'higher', 'tier', 'uob', 'one', 'saving', 'account', 'interest', 'rate', 'highly', 'recommended', '']",5
UOB One Card,"Maybe I'm a bit biased but this card fits my spending needs. Used it mainly for insurance, and then followed by bill payments and other fixed recurring expenses. Set it right to $2,000 a month and get $300 credit every quarter. $300/($2,000 x 3) = 5% rebate my credit card bills. Plus extra interest in UOB One account. Happy man here! :)",maybe im a bit biased but this card fits my spending needs used it mainly for insurance and then followed by bill payments and other fixed recurring expenses set it right to 2000 a month and get 300 credit every quarter 3002000 x 3  5 rebate my credit card bills plus extra interest in uob one account happy man here ,Cashback,"['maybe', 'im', 'a', 'bit', 'biased', 'but', 'this', 'card', 'fits', 'my', 'spending', 'needs', 'used', 'it', 'mainly', 'for', 'insurance', 'and', 'then', 'followed', 'by', 'bill', 'payments', 'and', 'other', 'fixed', 'recurring', 'expenses', 'set', 'it', 'right', 'to', '2000', 'a', 'month', 'and', 'get', '300', 'credit', 'every', 'quarter', '3002000', 'x', '3', '5', 'rebate', 'my', 'credit', 'card', 'bills', 'plus', 'extra', 'interest', 'in', 'uob', 'one', 'account', 'happy', 'man', 'here', '']","['maybe', 'im', 'bit', 'biased', 'card', 'fits', 'spending', 'needs', 'used', 'mainly', 'insurance', 'followed', 'bill', 'payments', 'fixed', 'recurring', 'expenses', 'set', 'right', '2000', 'month', 'get', '300', 'credit', 'every', 'quarter', '3002000', 'x', '3', '5', 'rebate', 'credit', 'card', 'bills', 'plus', 'extra', 'interest', 'uob', 'one', 'account', 'happy', 'man', '']","['maybe', 'im', 'bit', 'biased', 'card', 'fit', 'spending', 'need', 'used', 'mainly', 'insurance', 'followed', 'bill', 'payment', 'fixed', 'recurring', 'expense', 'set', 'right', '2000', 'month', 'get', '300', 'credit', 'every', 'quarter', '3002000', 'x', '3', '5', 'rebate', 'credit', 'card', 'bill', 'plus', 'extra', 'interest', 'uob', 'one', 'account', 'happy', 'man', '']",4
UOB One Card,"Perfect for wedding banquet expenses - my wife and I split our banquet payments monthly, $2,000 each, for over a year - and got back a couple of thousands from our spend. Not too bad for something we were already committed to spending on, right/",perfect for wedding banquet expenses  my wife and i split our banquet payments monthly 2000 each for over a year  and got back a couple of thousands from our spend not too bad for something we were already committed to spending on right,Cashback,"['perfect', 'for', 'wedding', 'banquet', 'expenses', 'my', 'wife', 'and', 'i', 'split', 'our', 'banquet', 'payments', 'monthly', '2000', 'each', 'for', 'over', 'a', 'year', 'and', 'got', 'back', 'a', 'couple', 'of', 'thousands', 'from', 'our', 'spend', 'not', 'too', 'bad', 'for', 'something', 'we', 'were', 'already', 'committed', 'to', 'spending', 'on', 'right']","['perfect', 'wedding', 'banquet', 'expenses', 'wife', 'split', 'banquet', 'payments', 'monthly', '2000', 'year', 'got', 'back', 'couple', 'thousands', 'spend', 'bad', 'something', 'already', 'committed', 'spending', 'right']","['perfect', 'wedding', 'banquet', 'expense', 'wife', 'split', 'banquet', 'payment', 'monthly', '2000', 'year', 'got', 'back', 'couple', 'thousand', 'spend', 'bad', 'something', 'already', 'committed', 'spending', 'right']",5
UOB One Card,"#Weddingbanquethack All couples looking to book your wedding venue or have already booked, this is for you.

I'm sure you all know the mechanics of the UOB one card. To hit the maximum tier of 5% cash rebate, you need to spend $2,000 every month, for 3 months in a row. There is also a minimum transaction of 5 per month. 

... (more)",weddingbanquethack all couples looking to book your wedding venue or have already booked this is for you  im sure you all know the mechanics of the uob one card to hit the maximum tier of 5 cash rebate you need to spend 2000 every month for 3 months in a row there is also a minimum transaction of 5 per month    more,Cashback,"['weddingbanquethack', 'all', 'couples', 'looking', 'to', 'book', 'your', 'wedding', 'venue', 'or', 'have', 'already', 'booked', 'this', 'is', 'for', 'you', 'im', 'sure', 'you', 'all', 'know', 'the', 'mechanics', 'of', 'the', 'uob', 'one', 'card', 'to', 'hit', 'the', 'maximum', 'tier', 'of', '5', 'cash', 'rebate', 'you', 'need', 'to', 'spend', '2000', 'every', 'month', 'for', '3', 'months', 'in', 'a', 'row', 'there', 'is', 'also', 'a', 'minimum', 'transaction', 'of', '5', 'per', 'month', 'more']","['weddingbanquethack', 'couples', 'looking', 'book', 'wedding', 'venue', 'already', 'booked', 'im', 'sure', 'know', 'mechanics', 'uob', 'one', 'card', 'hit', 'maximum', 'tier', '5', 'cash', 'rebate', 'need', 'spend', '2000', 'every', 'month', '3', 'months', 'row', 'also', 'minimum', 'transaction', '5', 'per', 'month']","['weddingbanquethack', 'couple', 'looking', 'book', 'wedding', 'venue', 'already', 'booked', 'im', 'sure', 'know', 'mechanic', 'uob', 'one', 'card', 'hit', 'maximum', 'tier', '5', 'cash', 'rebate', 'need', 'spend', '2000', 'every', 'month', '3', 'month', 'row', 'also', 'minimum', 'transaction', '5', 'per', 'month']",1
UOB One Card,"It is one of the great card to own it as the rebate system makes me spend even more. 

As i spend more at guardian and Cold Storage, the rebates allows me to earned more at the same time.",it is one of the great card to own it as the rebate system makes me spend even more   as i spend more at guardian and cold storage the rebates allows me to earned more at the same time,Cashback,"['it', 'is', 'one', 'of', 'the', 'great', 'card', 'to', 'own', 'it', 'as', 'the', 'rebate', 'system', 'makes', 'me', 'spend', 'even', 'more', 'as', 'i', 'spend', 'more', 'at', 'guardian', 'and', 'cold', 'storage', 'the', 'rebates', 'allows', 'me', 'to', 'earned', 'more', 'at', 'the', 'same', 'time']","['one', 'great', 'card', 'rebate', 'system', 'makes', 'spend', 'even', 'spend', 'guardian', 'cold', 'storage', 'rebates', 'allows', 'earned', 'time']","['one', 'great', 'card', 'rebate', 'system', 'make', 'spend', 'even', 'spend', 'guardian', 'cold', 'storage', 'rebate', 'allows', 'earned', 'time']",5
UOB One Card,"Perfect for me with UOB One. Only sad time was I spending $1 less than my targeted $2000 for one of the 3 months. Oh well, it forces you to track your spending near the end of the month (highly recommended to change cycle to follow calendar month)",perfect for me with uob one only sad time was i spending 1 less than my targeted 2000 for one of the 3 months oh well it forces you to track your spending near the end of the month highly recommended to change cycle to follow calendar month,Cashback,"['perfect', 'for', 'me', 'with', 'uob', 'one', 'only', 'sad', 'time', 'was', 'i', 'spending', '1', 'less', 'than', 'my', 'targeted', '2000', 'for', 'one', 'of', 'the', '3', 'months', 'oh', 'well', 'it', 'forces', 'you', 'to', 'track', 'your', 'spending', 'near', 'the', 'end', 'of', 'the', 'month', 'highly', 'recommended', 'to', 'change', 'cycle', 'to', 'follow', 'calendar', 'month']","['perfect', 'uob', 'one', 'sad', 'time', 'spending', '1', 'less', 'targeted', '2000', 'one', '3', 'months', 'oh', 'well', 'forces', 'track', 'spending', 'near', 'end', 'month', 'highly', 'recommended', 'change', 'cycle', 'follow', 'calendar', 'month']","['perfect', 'uob', 'one', 'sad', 'time', 'spending', '1', 'less', 'targeted', '2000', 'one', '3', 'month', 'oh', 'well', 'force', 'track', 'spending', 'near', 'end', 'month', 'highly', 'recommended', 'change', 'cycle', 'follow', 'calendar', 'month']",4
UOB One Card,"It's a bit complex if you would like to maximize the cashback. There is no tracker such as Maybank friend and family. Overall, 4-6% is possible.",its a bit complex if you would like to maximize the cashback there is no tracker such as maybank friend and family overall 46 is possible,Cashback,"['its', 'a', 'bit', 'complex', 'if', 'you', 'would', 'like', 'to', 'maximize', 'the', 'cashback', 'there', 'is', 'no', 'tracker', 'such', 'as', 'maybank', 'friend', 'and', 'family', 'overall', '46', 'is', 'possible']","['bit', 'complex', 'would', 'like', 'maximize', 'cashback', 'tracker', 'maybank', 'friend', 'family', 'overall', '46', 'possible']","['bit', 'complex', 'would', 'like', 'maximize', 'cashback', 'tracker', 'maybank', 'friend', 'family', 'overall', '46', 'possible']",3
UOB One Card,"Online application was easy - though it didn't last for long

Inappropriate data management
When I attempted to create my account initially, I was prompted to get the OTP to my mobile number, but upon entering, it kept telling me that it is invalid and got me to head down to the branch. 
I was then informed that it was due to my mobile number was tied to a previous accou... (more)",online application was easy  though it didnt last for long  inappropriate data management when i attempted to create my account initially i was prompted to get the otp to my mobile number but upon entering it kept telling me that it is invalid and got me to head down to the branch  i was then informed that it was due to my mobile number was tied to a previous accou more,Cashback,"['online', 'application', 'was', 'easy', 'though', 'it', 'didnt', 'last', 'for', 'long', 'inappropriate', 'data', 'management', 'when', 'i', 'attempted', 'to', 'create', 'my', 'account', 'initially', 'i', 'was', 'prompted', 'to', 'get', 'the', 'otp', 'to', 'my', 'mobile', 'number', 'but', 'upon', 'entering', 'it', 'kept', 'telling', 'me', 'that', 'it', 'is', 'invalid', 'and', 'got', 'me', 'to', 'head', 'down', 'to', 'the', 'branch', 'i', 'was', 'then', 'informed', 'that', 'it', 'was', 'due', 'to', 'my', 'mobile', 'number', 'was', 'tied', 'to', 'a', 'previous', 'accou', 'more']","['online', 'application', 'easy', 'though', 'didnt', 'last', 'long', 'inappropriate', 'data', 'management', 'attempted', 'create', 'account', 'initially', 'prompted', 'get', 'otp', 'mobile', 'number', 'upon', 'entering', 'kept', 'telling', 'invalid', 'got', 'head', 'branch', 'informed', 'due', 'mobile', 'number', 'tied', 'previous', 'accou']","['online', 'application', 'easy', 'though', 'didnt', 'last', 'long', 'inappropriate', 'data', 'management', 'attempted', 'create', 'account', 'initially', 'prompted', 'get', 'otp', 'mobile', 'number', 'upon', 'entering', 'kept', 'telling', 'invalid', 'got', 'head', 'branch', 'informed', 'due', 'mobile', 'number', 'tied', 'previous', 'accou']",2
UOB One Card,Easy to sign up but to get their card bonus sign up can be hard unlike others as the T&C will be the first 500.,easy to sign up but to get their card bonus sign up can be hard unlike others as the tc will be the first 500,Cashback,"['easy', 'to', 'sign', 'up', 'but', 'to', 'get', 'their', 'card', 'bonus', 'sign', 'up', 'can', 'be', 'hard', 'unlike', 'others', 'as', 'the', 'tc', 'will', 'be', 'the', 'first', '500']","['easy', 'sign', 'get', 'card', 'bonus', 'sign', 'hard', 'unlike', 'others', 'tc', 'first', '500']","['easy', 'sign', 'get', 'card', 'bonus', 'sign', 'hard', 'unlike', 'others', 'tc', 'first', '500']",3
UOB One Card,One of the better card if you use together with UOB One Account. Please take note that you need at least 5 transactions and $500 to meet the rebate requirement.,one of the better card if you use together with uob one account please take note that you need at least 5 transactions and 500 to meet the rebate requirement,Cashback,"['one', 'of', 'the', 'better', 'card', 'if', 'you', 'use', 'together', 'with', 'uob', 'one', 'account', 'please', 'take', 'note', 'that', 'you', 'need', 'at', 'least', '5', 'transactions', 'and', '500', 'to', 'meet', 'the', 'rebate', 'requirement']","['one', 'better', 'card', 'use', 'together', 'uob', 'one', 'account', 'please', 'take', 'note', 'need', 'least', '5', 'transactions', '500', 'meet', 'rebate', 'requirement']","['one', 'better', 'card', 'use', 'together', 'uob', 'one', 'account', 'please', 'take', 'note', 'need', 'least', '5', 'transaction', '500', 'meet', 'rebate', 'requirement']",5
