,Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
81,UOB One Card,"It is one of the great card to own it as the rebate system makes me spend even more. 

As i spend more at guardian and Cold Storage, the rebates allows me to earned more at the same time.",it is one of the great card to own it as the rebate system makes me spend even more   as i spend more at guardian and cold storage the rebates allows me to earned more at the same time,Cashback,"['it', 'is', 'one', 'of', 'the', 'great', 'card', 'to', 'own', 'it', 'as', 'the', 'rebate', 'system', 'makes', 'me', 'spend', 'even', 'more', 'as', 'i', 'spend', 'more', 'at', 'guardian', 'and', 'cold', 'storage', 'the', 'rebates', 'allows', 'me', 'to', 'earned', 'more', 'at', 'the', 'same', 'time']","['one', 'great', 'card', 'rebate', 'system', 'makes', 'spend', 'even', 'spend', 'guardian', 'cold', 'storage', 'rebates', 'allows', 'earned', 'time']","['one', 'great', 'card', 'rebate', 'system', 'make', 'spend', 'even', 'spend', 'guardian', 'cold', 'storage', 'rebate', 'allows', 'earned', 'time']",5
82,UOB One Card,"Perfect for me with UOB One. Only sad time was I spending $1 less than my targeted $2000 for one of the 3 months. Oh well, it forces you to track your spending near the end of the month (highly recommended to change cycle to follow calendar month)",perfect for me with uob one only sad time was i spending 1 less than my targeted 2000 for one of the 3 months oh well it forces you to track your spending near the end of the month highly recommended to change cycle to follow calendar month,Cashback,"['perfect', 'for', 'me', 'with', 'uob', 'one', 'only', 'sad', 'time', 'was', 'i', 'spending', '1', 'less', 'than', 'my', 'targeted', '2000', 'for', 'one', 'of', 'the', '3', 'months', 'oh', 'well', 'it', 'forces', 'you', 'to', 'track', 'your', 'spending', 'near', 'the', 'end', 'of', 'the', 'month', 'highly', 'recommended', 'to', 'change', 'cycle', 'to', 'follow', 'calendar', 'month']","['perfect', 'uob', 'one', 'sad', 'time', 'spending', '1', 'less', 'targeted', '2000', 'one', '3', 'months', 'oh', 'well', 'forces', 'track', 'spending', 'near', 'end', 'month', 'highly', 'recommended', 'change', 'cycle', 'follow', 'calendar', 'month']","['perfect', 'uob', 'one', 'sad', 'time', 'spending', '1', 'less', 'targeted', '2000', 'one', '3', 'month', 'oh', 'well', 'force', 'track', 'spending', 'near', 'end', 'month', 'highly', 'recommended', 'change', 'cycle', 'follow', 'calendar', 'month']",4
83,UOB One Card,"It's a bit complex if you would like to maximize the cashback. There is no tracker such as Maybank friend and family. Overall, 4-6% is possible.",its a bit complex if you would like to maximize the cashback there is no tracker such as maybank friend and family overall 46 is possible,Cashback,"['its', 'a', 'bit', 'complex', 'if', 'you', 'would', 'like', 'to', 'maximize', 'the', 'cashback', 'there', 'is', 'no', 'tracker', 'such', 'as', 'maybank', 'friend', 'and', 'family', 'overall', '46', 'is', 'possible']","['bit', 'complex', 'would', 'like', 'maximize', 'cashback', 'tracker', 'maybank', 'friend', 'family', 'overall', '46', 'possible']","['bit', 'complex', 'would', 'like', 'maximize', 'cashback', 'tracker', 'maybank', 'friend', 'family', 'overall', '46', 'possible']",3
84,UOB One Card,"Online application was easy - though it didn't last for long

Inappropriate data management
When I attempted to create my account initially, I was prompted to get the OTP to my mobile number, but upon entering, it kept telling me that it is invalid and got me to head down to the branch. 
I was then informed that it was due to my mobile number was tied to a previous accou... (more)",online application was easy  though it didnt last for long  inappropriate data management when i attempted to create my account initially i was prompted to get the otp to my mobile number but upon entering it kept telling me that it is invalid and got me to head down to the branch  i was then informed that it was due to my mobile number was tied to a previous accou more,Cashback,"['online', 'application', 'was', 'easy', 'though', 'it', 'didnt', 'last', 'for', 'long', 'inappropriate', 'data', 'management', 'when', 'i', 'attempted', 'to', 'create', 'my', 'account', 'initially', 'i', 'was', 'prompted', 'to', 'get', 'the', 'otp', 'to', 'my', 'mobile', 'number', 'but', 'upon', 'entering', 'it', 'kept', 'telling', 'me', 'that', 'it', 'is', 'invalid', 'and', 'got', 'me', 'to', 'head', 'down', 'to', 'the', 'branch', 'i', 'was', 'then', 'informed', 'that', 'it', 'was', 'due', 'to', 'my', 'mobile', 'number', 'was', 'tied', 'to', 'a', 'previous', 'accou', 'more']","['online', 'application', 'easy', 'though', 'didnt', 'last', 'long', 'inappropriate', 'data', 'management', 'attempted', 'create', 'account', 'initially', 'prompted', 'get', 'otp', 'mobile', 'number', 'upon', 'entering', 'kept', 'telling', 'invalid', 'got', 'head', 'branch', 'informed', 'due', 'mobile', 'number', 'tied', 'previous', 'accou']","['online', 'application', 'easy', 'though', 'didnt', 'last', 'long', 'inappropriate', 'data', 'management', 'attempted', 'create', 'account', 'initially', 'prompted', 'get', 'otp', 'mobile', 'number', 'upon', 'entering', 'kept', 'telling', 'invalid', 'got', 'head', 'branch', 'informed', 'due', 'mobile', 'number', 'tied', 'previous', 'accou']",2
85,UOB One Card,Easy to sign up but to get their card bonus sign up can be hard unlike others as the T&C will be the first 500.,easy to sign up but to get their card bonus sign up can be hard unlike others as the tc will be the first 500,Cashback,"['easy', 'to', 'sign', 'up', 'but', 'to', 'get', 'their', 'card', 'bonus', 'sign', 'up', 'can', 'be', 'hard', 'unlike', 'others', 'as', 'the', 'tc', 'will', 'be', 'the', 'first', '500']","['easy', 'sign', 'get', 'card', 'bonus', 'sign', 'hard', 'unlike', 'others', 'tc', 'first', '500']","['easy', 'sign', 'get', 'card', 'bonus', 'sign', 'hard', 'unlike', 'others', 'tc', 'first', '500']",3
86,UOB One Card,One of the better card if you use together with UOB One Account. Please take note that you need at least 5 transactions and $500 to meet the rebate requirement.,one of the better card if you use together with uob one account please take note that you need at least 5 transactions and 500 to meet the rebate requirement,Cashback,"['one', 'of', 'the', 'better', 'card', 'if', 'you', 'use', 'together', 'with', 'uob', 'one', 'account', 'please', 'take', 'note', 'that', 'you', 'need', 'at', 'least', '5', 'transactions', 'and', '500', 'to', 'meet', 'the', 'rebate', 'requirement']","['one', 'better', 'card', 'use', 'together', 'uob', 'one', 'account', 'please', 'take', 'note', 'need', 'least', '5', 'transactions', '500', 'meet', 'rebate', 'requirement']","['one', 'better', 'card', 'use', 'together', 'uob', 'one', 'account', 'please', 'take', 'note', 'need', 'least', '5', 'transaction', '500', 'meet', 'rebate', 'requirement']",5
87,UOB One Card,"UOB One Card
The UOB One Card is one for the big spenders, with one of the highest cashback rates of up to 15%, for those who can achieve the minimum spend requirements, this credit card is a good choice to get the most from your purchases.",uob one card the uob one card is one for the big spenders with one of the highest cashback rates of up to 15 for those who can achieve the minimum spend requirements this credit card is a good choice to get the most from your purchases,Cashback,"['uob', 'one', 'card', 'the', 'uob', 'one', 'card', 'is', 'one', 'for', 'the', 'big', 'spenders', 'with', 'one', 'of', 'the', 'highest', 'cashback', 'rates', 'of', 'up', 'to', '15', 'for', 'those', 'who', 'can', 'achieve', 'the', 'minimum', 'spend', 'requirements', 'this', 'credit', 'card', 'is', 'a', 'good', 'choice', 'to', 'get', 'the', 'most', 'from', 'your', 'purchases']","['uob', 'one', 'card', 'uob', 'one', 'card', 'one', 'big', 'spenders', 'one', 'highest', 'cashback', 'rates', '15', 'achieve', 'minimum', 'spend', 'requirements', 'credit', 'card', 'good', 'choice', 'get', 'purchases']","['uob', 'one', 'card', 'uob', 'one', 'card', 'one', 'big', 'spender', 'one', 'highest', 'cashback', 'rate', '15', 'achieve', 'minimum', 'spend', 'requirement', 'credit', 'card', 'good', 'choice', 'get', 'purchase']",5
88,UOB One Card,"Application for the card is fast as I have other UOB cards. Interest rate is good as long as you credit the minimum salary and have the minimum spending (remember it has to hit quarterly spending). 


[Fee Waivers]
Tried to ask for a fee waiver, but it could not be done so this year. That said, the cashba... (more)",application for the card is fast as i have other uob cards interest rate is good as long as you credit the minimum salary and have the minimum spending remember it has to hit quarterly spending    fee waivers tried to ask for a fee waiver but it could not be done so this year that said the cashba more,Cashback,"['application', 'for', 'the', 'card', 'is', 'fast', 'as', 'i', 'have', 'other', 'uob', 'cards', 'interest', 'rate', 'is', 'good', 'as', 'long', 'as', 'you', 'credit', 'the', 'minimum', 'salary', 'and', 'have', 'the', 'minimum', 'spending', 'remember', 'it', 'has', 'to', 'hit', 'quarterly', 'spending', 'fee', 'waivers', 'tried', 'to', 'ask', 'for', 'a', 'fee', 'waiver', 'but', 'it', 'could', 'not', 'be', 'done', 'so', 'this', 'year', 'that', 'said', 'the', 'cashba', 'more']","['application', 'card', 'fast', 'uob', 'cards', 'interest', 'rate', 'good', 'long', 'credit', 'minimum', 'salary', 'minimum', 'spending', 'remember', 'hit', 'quarterly', 'spending', 'fee', 'waivers', 'tried', 'ask', 'fee', 'waiver', 'could', 'done', 'year', 'said', 'cashba']","['application', 'card', 'fast', 'uob', 'card', 'interest', 'rate', 'good', 'long', 'credit', 'minimum', 'salary', 'minimum', 'spending', 'remember', 'hit', 'quarterly', 'spending', 'fee', 'waiver', 'tried', 'ask', 'fee', 'waiver', 'could', 'done', 'year', 'said', 'cashba']",3
89,UOB One Card,"Good rewards/cashback card if you are a frequent user of their higher cash back % merchants like shopee and grab (which I am). But to take note that the cash back is quarterly and the min amount is based on the 3 months (and this is the part that I don't really like) If there are months that I spend < $2000 but some months I spend > $2000, the cash back tier is still based on the lower tier... And have to keep track of the spending so maximise the cash back",good rewardscashback card if you are a frequent user of their higher cash back  merchants like shopee and grab which i am but to take note that the cash back is quarterly and the min amount is based on the 3 months and this is the part that i dont really like if there are months that i spend  2000 but some months i spend  2000 the cash back tier is still based on the lower tier and have to keep track of the spending so maximise the cash back,Cashback,"['good', 'rewardscashback', 'card', 'if', 'you', 'are', 'a', 'frequent', 'user', 'of', 'their', 'higher', 'cash', 'back', 'merchants', 'like', 'shopee', 'and', 'grab', 'which', 'i', 'am', 'but', 'to', 'take', 'note', 'that', 'the', 'cash', 'back', 'is', 'quarterly', 'and', 'the', 'min', 'amount', 'is', 'based', 'on', 'the', '3', 'months', 'and', 'this', 'is', 'the', 'part', 'that', 'i', 'dont', 'really', 'like', 'if', 'there', 'are', 'months', 'that', 'i', 'spend', '2000', 'but', 'some', 'months', 'i', 'spend', '2000', 'the', 'cash', 'back', 'tier', 'is', 'still', 'based', 'on', 'the', 'lower', 'tier', 'and', 'have', 'to', 'keep', 'track', 'of', 'the', 'spending', 'so', 'maximise', 'the', 'cash', 'back']","['good', 'rewardscashback', 'card', 'frequent', 'user', 'higher', 'cash', 'back', 'merchants', 'like', 'shopee', 'grab', 'take', 'note', 'cash', 'back', 'quarterly', 'min', 'amount', 'based', '3', 'months', 'part', 'dont', 'really', 'like', 'months', 'spend', '2000', 'months', 'spend', '2000', 'cash', 'back', 'tier', 'still', 'based', 'lower', 'tier', 'keep', 'track', 'spending', 'maximise', 'cash', 'back']","['good', 'rewardscashback', 'card', 'frequent', 'user', 'higher', 'cash', 'back', 'merchant', 'like', 'shopee', 'grab', 'take', 'note', 'cash', 'back', 'quarterly', 'min', 'amount', 'based', '3', 'month', 'part', 'dont', 'really', 'like', 'month', 'spend', '2000', 'month', 'spend', '2000', 'cash', 'back', 'tier', 'still', 'based', 'lower', 'tier', 'keep', 'track', 'spending', 'maximise', 'cash', 'back']",4
90,UOB One Card,Quite a good card to use... mainly i used this card to get rebate for cold storage purchases. Fee waiver is no a problem.,quite a good card to use mainly i used this card to get rebate for cold storage purchases fee waiver is no a problem,Cashback,"['quite', 'a', 'good', 'card', 'to', 'use', 'mainly', 'i', 'used', 'this', 'card', 'to', 'get', 'rebate', 'for', 'cold', 'storage', 'purchases', 'fee', 'waiver', 'is', 'no', 'a', 'problem']","['quite', 'good', 'card', 'use', 'mainly', 'used', 'card', 'get', 'rebate', 'cold', 'storage', 'purchases', 'fee', 'waiver', 'problem']","['quite', 'good', 'card', 'use', 'mainly', 'used', 'card', 'get', 'rebate', 'cold', 'storage', 'purchase', 'fee', 'waiver', 'problem']",4
91,UOB One Card,"UOB recently reviewed their T&Cs, so even if you hit the consecutive $2000 monthly spend for a quarter, you get 3.33% cashback ($200) instead of the previous 5%. this doesn't affect me as much as I usually aim for the lowest tier ($500 monthly spend). 

[Useful For...]
The major perk of this card, is the additional cashback you get from participating brands if you hit the above requirement. Spends from Grab, Shopee, and Diary Farm G... (more)",uob recently reviewed their tcs so even if you hit the consecutive 2000 monthly spend for a quarter you get 333 cashback 200 instead of the previous 5 this doesnt affect me as much as i usually aim for the lowest tier 500 monthly spend   useful for the major perk of this card is the additional cashback you get from participating brands if you hit the above requirement spends from grab shopee and diary farm g more,Cashback,"['uob', 'recently', 'reviewed', 'their', 'tcs', 'so', 'even', 'if', 'you', 'hit', 'the', 'consecutive', '2000', 'monthly', 'spend', 'for', 'a', 'quarter', 'you', 'get', '333', 'cashback', '200', 'instead', 'of', 'the', 'previous', '5', 'this', 'doesnt', 'affect', 'me', 'as', 'much', 'as', 'i', 'usually', 'aim', 'for', 'the', 'lowest', 'tier', '500', 'monthly', 'spend', 'useful', 'for', 'the', 'major', 'perk', 'of', 'this', 'card', 'is', 'the', 'additional', 'cashback', 'you', 'get', 'from', 'participating', 'brands', 'if', 'you', 'hit', 'the', 'above', 'requirement', 'spends', 'from', 'grab', 'shopee', 'and', 'diary', 'farm', 'g', 'more']","['uob', 'recently', 'reviewed', 'tcs', 'even', 'hit', 'consecutive', '2000', 'monthly', 'spend', 'quarter', 'get', '333', 'cashback', '200', 'instead', 'previous', '5', 'doesnt', 'affect', 'much', 'usually', 'aim', 'lowest', 'tier', '500', 'monthly', 'spend', 'useful', 'major', 'perk', 'card', 'additional', 'cashback', 'get', 'participating', 'brands', 'hit', 'requirement', 'spends', 'grab', 'shopee', 'diary', 'farm', 'g']","['uob', 'recently', 'reviewed', 'tc', 'even', 'hit', 'consecutive', '2000', 'monthly', 'spend', 'quarter', 'get', '333', 'cashback', '200', 'instead', 'previous', '5', 'doesnt', 'affect', 'much', 'usually', 'aim', 'lowest', 'tier', '500', 'monthly', 'spend', 'useful', 'major', 'perk', 'card', 'additional', 'cashback', 'get', 'participating', 'brand', 'hit', 'requirement', 'spends', 'grab', 'shopee', 'diary', 'farm', 'g']",3
